"","Genus","Species","Source","Rep","GrowthT","Larea_P","Lmass_P","LMA_P","Nconc_P","Cconc_P","Nper_P","Cper_P","CN_P","Larea_R","Lmass_R","LMA_R","Nconc_R","Cconc_R","Nper_R","Cper_R","CN_R","Vcmax23","Ha_Vcmax","deltaS_Vcmax","Vpmax23","Ha_Vpmax","deltaS_Vpmax","Jmax23","Ha_Jmax","deltaS_Jmax","a_Vcmax","b_Vcmax","c_Vcmax","a_Vpmax","b_Vpmax","c_Vpmax","a_Jmax","b_Jmax","c_Jmax","RMSE_vcmax_nls","RMSE_vpmax_nls","RMSE_jmax_nls","RMSE_vcmax_lm","RMSE_vpmax_lm","RMSE_jmax_lm","Vcmax14_obs","Tleaf14_Vcmax_obs","Vcmax23_obs","Tleaf23_Vcmax_obs","Vcmax32_obs","Tleaf32_Vcmax_obs","Vcmax41_obs","Tleaf41_Vcmax_obs","Vcmax50_obs","Tleaf50_Vcmax_obs","Vpmax14_obs","Tleaf14_Vpmax_obs","Vpmax23_obs","Tleaf23_Vpmax_obs","Vpmax32_obs","Tleaf32_Vpmax_obs","Vpmax41_obs","Tleaf41_Vpmax_obs","Vpmax50_obs","Tleaf50_Vpmax_obs","Jmax14_obs","Tleaf14_Jmax_obs","Jmax23_obs","Tleaf23_Jmax_obs","Jmax32_obs","Tleaf32_Jmax_obs","Jmax41_obs","Tleaf41_Jmax_obs","Jmax50_obs","Tleaf50_Jmax_obs","Topt_Vcmax","Topt_Vpmax","Topt_Jmax","Vcmax25","Vpmax25","Jmax25","Vcmax25_poly","Vpmax25_poly","Jmax25_poly","Topt_Vcmax_poly","Topt_Vpmax_poly","Topt_Jmax_poly","a","b","c","RMSE_R","phenology","climate","lifespan","photosynthesis","PFT","R25","R_Topt"
"111","Oryza","sativa","A",1,15,14.632,0.0625,0.00427146,0.051,0.709,3.16,44.11,"13.90196078",14.632,0.0625,0.00427146,0.051,0.709,3.16,44.11,"13.90196078",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.412560177,0.201495221,-0.002324755,0.127491258,"nonevergreen","nontropical","annual","C3","AC3",1.187497909,43.33687304
"112","Oryza","sativa","A",2,15,19.949,0.0811,0.004065367,0.051,0.757,2.95,44.13,"14.84313725",19.949,0.0811,0.004065367,0.051,0.757,2.95,44.13,"14.84313725",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,NA,NA,NA,NA,NA,-9999,-9999
"113","Oryza","sativa","A",3,15,19.834,0.0881,0.004441868,0.056,0.773,3.21,44.5,"13.80357143",19.834,0.0881,0.004441868,0.056,0.773,3.21,44.5,"13.80357143",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.015470001,0.301702729,-0.003585281,0.04698553,"nonevergreen","nontropical","annual","C3","AC3",1.331488556,42.07518452
"114","Oryza","sativa","A",4,15,18.368,0.0793,0.004317291,0.052,0.726,3.14,43.99,"13.96153846",18.368,0.0793,0.004317291,0.052,0.726,3.14,43.99,"13.96153846",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.36707513,0.3876533,-0.004509783,0.04185264,"nonevergreen","nontropical","annual","C3","AC3",0.609963026,42.97915319
"115","Oryza","sativa","A",1,20,33.401,0.1532,0.004586689,0.039,0.939,1.74,42.31,"24.07692308",33.401,0.1532,0.004586689,0.039,0.939,1.74,42.31,"24.07692308",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.745949158,0.288376067,-0.002960879,0.045100595,"nonevergreen","nontropical","annual","C3","AC3",0.679025239,48.69770892
"116","Oryza","sativa","A",2,20,44.333,0.2016,0.004547403,0.038,0.674,2.38,42.05,"17.73684211",44.333,0.2016,0.004547403,0.038,0.674,2.38,42.05,"17.73684211",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.151470261,0.211554538,-0.002192119,0.196747263,"nonevergreen","nontropical","annual","C3","AC3",0.792405953,48.25342427
"117","Oryza","sativa","A",3,20,22.804,0.0934,0.004095773,0.055,0.707,3.55,45.33,"12.85454545",22.804,0.0934,0.004095773,0.055,0.707,3.55,45.33,"12.85454545",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.249713134,0.133612675,-0.001199628,0.016911578,"nonevergreen","nontropical","annual","C3","AC3",1.406123215,55.68922466
"118","Oryza","sativa","A",4,20,36.178,0.2014,0.005566919,0.035,0.75,1.98,42.63,"21.42857143",36.178,0.2014,0.005566919,0.035,0.75,1.98,42.63,"21.42857143",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.685848009,0.197378403,-0.002016198,0.033341373,"nonevergreen","nontropical","annual","C3","AC3",0.988554028,48.94815793
"119","Oryza","sativa","A",1,25,27.291,0.1303,0.004774468,0.067,0.789,3.65,43.24,"11.7761194",27.291,0.1303,0.004774468,0.067,0.789,3.65,43.24,"11.7761194",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.097978692,0.052130136,0.000182327,0.074127333,"nonevergreen","nontropical","annual","C3","AC3",1.376066762,-142.9575938
"120","Oryza","sativa","A",2,25,19.46,0.0684,0.003514902,0.064,0.654,4.21,43.13,"10.21875",19.46,0.0684,0.003514902,0.064,0.654,4.21,43.13,"10.21875",69.44452697,47832.71216,-9999,-9999,-9999,-9999,71.92803707,32888.99494,606.5328684,0.921073403,0.165035491,-0.00136892,-9999,-9999,-9999,2.940614169,0.068188225,-0.000430954,26.39484125,-9999,5.06981351,0.222260238,-9999,0.037861254,21.72098501,13.95181818,38.13971555,22.98454545,169.8801094,32.14727273,213.5891517,41.06636364,229.4481029,43.38272727,-9999,13.95181818,-9999,22.98454545,-9999,32.14727273,-9999,41.06636364,-9999,43.38272727,45.61800229,13.95181818,69.40648097,22.98454545,114.2138611,32.14727273,143.5817375,41.06636364,166.0272738,43.38272727,-9999,-9999,330.6350231,79.1104097,-9999,78.65608286,66.11434854,-9999,79.51723881,60.27945912,-9999,79.11320178,-1.118454411,0.04366082,0.000227164,0.015890734,"nonevergreen","nontropical","annual","C3","AC3",1.121922661,-96.09959374
"121","Oryza","sativa","A",3,25,27.525,0.1072,0.003894641,0.06,0.612,4.09,41.78,"10.2",27.525,0.1072,0.003894641,0.06,0.612,4.09,41.78,"10.2",50.62019544,47760.86706,-9999,-9999,-9999,-9999,68.49318937,15486.38319,-9999,0.43356013,0.182051828,-0.00167357,-9999,-9999,-9999,3.43421481,0.043861876,-0.000380468,20.27325681,-9999,5.852659885,0.190488263,-9999,0.0760255,15.24893291,13.94363636,32.51950338,22.96888889,125.3717319,31.96454545,137.0255252,41.01,198.2979499,45.13363636,-9999,13.94363636,-9999,22.96888889,-9999,31.96454545,-9999,41.01,-9999,45.13363636,50.65881667,13.94363636,78.52788829,22.96888889,78.83781779,31.96454545,94.05556615,41.01,109.1132424,45.13363636,-9999,-9999,-9999,57.65466064,-9999,71.44483872,51.36075122,-9999,73.18344631,54.39024821,-9999,57.64201547,-1.939786654,0.116173953,-0.001066045,0.031768059,"nonevergreen","nontropical","annual","C3","AC3",1.347544659,54.48830666
"122","Oryza","sativa","A",1,30,26.666,0.1117,0.004188855,0.046,0.75,2.61,42.24,"16.30434783",26.666,0.1117,0.004188855,0.046,0.75,2.61,42.24,"16.30434783",23.39447102,59708.70703,610.7393701,-9999,-9999,-9999,33.45094224,27244.89953,616.746347,0.800211469,0.109945802,-0.000494862,-9999,-9999,-9999,2.400530963,0.06193286,-0.000550614,4.980149979,-9999,0.970743582,0.150121295,-9999,0.040791386,10.25690611,13.99272727,16.78233247,22.96363636,55.67023222,31.96363636,86.23596719,40.99181818,116.8674434,45.76818182,-9999,13.99272727,-9999,22.96363636,-9999,31.96363636,-9999,40.99181818,-9999,45.76818182,24.17678479,13.99272727,32.01709951,22.96363636,47.2888157,31.96363636,57.0829276,40.99181818,57.54767342,45.76818182,329.3802823,-9999,324.9733079,27.51868375,-9999,36.00568242,25.52268101,-9999,36.77134902,111.087244,-9999,56.23986066,-2.209113239,0.095873911,-0.00053346,0.087963854,"nonevergreen","nontropical","annual","C3","AC3",0.864435966,89.86042923
"123","Oryza","sativa","A",2,30,28.403,0.1392,0.004900891,0.034,0.668,2.04,40.54,"19.64705882",28.403,0.1392,0.004900891,0.034,0.668,2.04,40.54,"19.64705882",34.89363424,194551.2076,662.2730794,-9999,-9999,-9999,53.58727857,43489.08587,626.5121131,0.072024106,0.201414707,-0.001908928,-9999,-9999,-9999,2.074153113,0.112200996,-0.001184111,8.119604846,-9999,0.148009065,0.252612402,-9999,0.040478589,14.12191494,13.94454545,26.90068637,22.99181818,137.8056103,31.98090909,161.7277903,41.03181818,177.2011232,44.10454545,-9999,13.94454545,-9999,22.99181818,-9999,31.98090909,-9999,41.03181818,-9999,44.10454545,30.83466831,13.94454545,53.39086718,22.99181818,87.87023087,31.98090909,113.906758,41.03181818,107.1263075,44.10454545,547.3176004,-9999,320.4091323,52.71285614,-9999,60.20536159,50.11457073,-9999,62.74688366,52.75597321,-9999,47.37775355,-3.169243317,0.163949683,-0.00158985,0.117526388,"nonevergreen","nontropical","annual","C3","AC3",0.937857411,51.56137592
"124","Oryza","sativa","A",1,35,23.427,0.1403,0.005988816,0.056,0.67,3.44,40.78,"11.96428571",23.427,0.1403,0.005988816,0.056,0.67,3.44,40.78,"11.96428571",74.01912499,147239.0393,654.991142,-9999,-9999,-9999,103.9239398,49999.44812,634.5789931,0.565463238,0.225432819,-0.002554512,-9999,-9999,-9999,1.854968652,0.178534892,-0.002355518,12.73017301,-9999,5.345311789,0.23880281,-9999,0.006037937,28.04761653,13.93090909,56.27578605,22.99090909,250.5704494,32.03909091,233.8942683,41.05090909,238.9265202,42.23090909,-9999,13.93090909,-9999,22.99090909,-9999,32.03909091,-9999,41.05090909,-9999,42.23090909,48.76890394,13.93090909,110.8196697,22.99090909,174.9858863,32.03909091,182.5517723,41.05090909,180.9397174,42.23090909,316.5611753,-9999,316.5520139,104.5170342,-9999,118.4568136,99.95433257,-9999,127.2485153,44.12443095,-9999,37.89715604,-3.308751162,0.200460038,-0.002156086,0.032036021,"nonevergreen","nontropical","annual","C3","AC3",1.426460006,46.48701651
"125","Oryza","sativa","A",2,35,24.075,0.1394,0.005790239,0.053,0.648,3.39,41.63,"12.22641509",24.075,0.1394,0.005790239,0.053,0.648,3.39,41.63,"12.22641509",80.1012484,49409.38478,-9999,-9999,-9999,-9999,86.56799122,31251.20967,618.9772883,0.232301922,0.22814985,-0.00239248,-9999,-9999,-9999,2.038456399,0.149833711,-0.001854415,42.90371056,-9999,17.22693261,0.203454636,-9999,0.093042627,19.92896902,13.925,56.92096344,23.02,210.3509639,32.06181818,195.9532007,41.00636364,327.8836353,43.97272727,-9999,13.925,-9999,23.02,-9999,32.06181818,-9999,41.00636364,-9999,43.97272727,42.32960911,13.925,93.60238032,23.02,143.5728375,32.06181818,134.4015531,41.00636364,174.1415793,43.97272727,-9999,-9999,323.9193788,91.64323505,-9999,94.18381137,84.83839626,-9999,102.0323346,47.68061961,-9999,40.39918452,-2.696948859,0.164980367,-0.001687291,0.016585754,"nonevergreen","nontropical","annual","C3","AC3",1.452089664,48.88913681
"126","Oryza","sativa","A",3,35,33.958,0.1649,0.004855999,0.041,0.616,2.73,41.41,"15.02439024",33.958,0.1649,0.004855999,0.041,0.616,2.73,41.41,"15.02439024",44.73813747,94153.60309,635.9202382,-9999,-9999,-9999,59.27373681,34250.60842,621.5957371,0.837122523,0.158060664,-0.001215676,-9999,-9999,-9999,2.350598785,0.101809263,-0.001083251,12.58996624,-9999,2.493305085,0.199412222,-9999,0.009727023,18.40351388,13.93636364,33.57972114,23.01181818,139.3651668,31.99636364,192.687686,41.05636364,212.2874911,43.66272727,-9999,13.93636364,-9999,23.01181818,-9999,31.99636364,-9999,41.05636364,-9999,43.66272727,34.94587806,13.93636364,62.50024328,23.01181818,88.67614778,31.99636364,110.5986771,41.05636364,113.6796721,43.66272727,318.2054834,-9999,322.6442766,57.45991793,-9999,64.99771113,56.19576808,-9999,67.95177073,65.00935655,-9999,46.99244241,-1.838726479,0.084720372,-0.000364081,0.034959688,"nonevergreen","nontropical","annual","C3","AC3",1.053093452,116.3481349
"127","Pinus","nigra","A",1,15,4.992,0.0867,0.017367788,0.031,1.084,1.32,46.71,"34.96774194",4.992,0.0867,0.017367788,0.031,1.084,1.32,46.71,"34.96774194",23.49433876,65340.56189,652.6737441,-9999,-9999,-9999,34.23588142,30679.82627,647.4697374,-1.728030561,0.385222507,-0.007035098,-9999,-9999,-9999,-0.817845942,0.377717602,-0.007483264,3.693133856,-9999,4.00954571,0.362601287,-9999,0.552134955,11.66544769,14.00627085,20.02508818,23.01748173,35.67410874,32.02316137,15.28300156,41.02623807,3.244562668,43.99026724,-9999,14.00627085,-9999,23.01748173,-9999,32.02316137,-9999,41.02623807,-9999,43.99026724,24.45991898,14.00627085,32.72254246,23.01748173,38.13377951,32.02316137,19.73357926,41.02623807,1.842989219,43.99026724,308.3376553,-9999,309.615118,26.87501055,-9999,36.32965829,33.30127929,-9999,51.83439259,27.37861663,-9999,25.23748884,-2.154149889,0.102481673,-0.00070301,0.053470904,"evergreen","nontropical","perennial","C3","TeNE",0.969001157,72.88775266
"128","Pinus","nigra","A",2,15,4.938,0.0913,0.018489267,0.034,1.012,1.6,47.87,"29.76470588",4.938,0.0913,0.018489267,0.034,1.012,1.6,47.87,"29.76470588",45.55233617,31137.91109,618.0964833,-9999,-9999,-9999,81.05613291,31392.0125,640.4676002,1.850482131,0.116927115,-0.001325705,-9999,-9999,-9999,1.969217939,0.185877017,-0.003258405,9.376836465,-9999,2.663513233,0.106903078,-9999,0.051555718,26.00973738,14.00150475,41.44439517,22.959589,81.07149341,32.04177825,72.96217482,41.03668418,87.51460048,46.05344156,-9999,14.00150475,-9999,22.959589,-9999,32.04177825,-9999,41.03668418,-9999,46.05344156,52.75979456,14.00150475,84.81038823,22.959589,101.0448834,32.04177825,64.27886903,41.03668418,35.71161716,46.05344156,324.3786476,-9999,313.0283962,49.54860204,-9999,87.3527586,51.68121148,-9999,97.47934232,44.09997079,-9999,28.52270345,-1.4500124,0.080450797,-0.000317492,0.063036389,"evergreen","nontropical","perennial","C3","TeNE",1.437383972,126.697197
"129","Pinus","nigra","A",3,15,13.655,0.1818,0.013313804,0.044,1.104,1.9,48.2,"25.09090909",13.655,0.1818,0.013313804,0.044,1.104,1.9,48.2,"25.09090909",11.87695299,30220.27975,594.2823903,-9999,-9999,-9999,19.36730408,11715.87593,629.864123,0.313234294,0.122107673,-0.001250051,-9999,-9999,-9999,1.763720839,0.094887752,-0.001708535,2.853434337,-9999,1.554191925,0.118471852,-9999,0.032577265,5.904502537,13.93704583,11.12303804,23.05947348,21.98071034,31.93424621,20.68888934,41.04820868,29.30055141,46.52754299,-9999,13.93704583,-9999,23.05947348,-9999,31.93424621,-9999,41.04820868,-9999,46.52754299,15.72909241,13.93704583,20.64492676,23.05947348,22.05942962,31.93424621,15.30319109,41.04820868,12.23365848,46.52754299,337.3804802,-9999,317.7898156,12.89565114,-9999,19.93484016,13.25857108,-9999,21.50059186,48.84107495,-9999,27.768752,-1.730792917,0.04646218,7.24e-05,0.055176068,"evergreen","nontropical","perennial","C3","TeNE",0.592142189,-321.0138515
"130","Pinus","nigra","A",1,20,4.885,0.0782,0.016008188,0.031,1.105,1.34,47.91,"35.64516129",4.885,0.0782,0.016008188,0.031,1.105,1.34,47.91,"35.64516129",18.08550541,48345.17949,-9999,-9999,-9999,-9999,31.56361092,24313.85468,633.0546758,1.738145311,0.050017701,0.000123482,-9999,-9999,-9999,1.734838027,0.124183044,-0.002000797,5.155076069,-9999,1.421773031,0.087666577,-9999,0.013462286,11.4741693,13.95486861,19.86977854,22.9895492,32.61251805,31.91361706,46.90597255,41.07927645,73.03823772,44.00481532,-9999,13.95486861,-9999,22.9895492,-9999,31.91361706,-9999,41.07927645,-9999,44.00481532,21.87009529,13.95486861,33.59752337,22.9895492,39.26085322,31.91361706,32.29990916,41.07927645,27.40473835,44.00481532,-9999,-9999,316.5037373,20.6315858,-9999,33.57565538,21.45084967,-9999,36.19481967,-202.5299106,-9999,31.03339441,-0.116789975,-0.162609011,0.004324587,0.459510444,"evergreen","nontropical","perennial","C3","TeNE",0.227831668,18.80052379
"131","Pinus","nigra","A",2,20,4.013,0.0638,0.01589833,0.036,1.198,1.43,47.67,"33.27777778",4.013,0.0638,0.01589833,0.036,1.198,1.43,47.67,"33.27777778",56.96724164,46384.71362,631.4231118,-9999,-9999,-9999,77.25678562,32883.26823,636.8372392,1.088365673,0.189832753,-0.002520581,-9999,-9999,-9999,1.97566041,0.172624332,-0.002808772,4.228078158,-9999,3.364076394,0.030934017,-9999,0.052193902,25.54224821,13.96889958,63.28011235,22.95931684,93.45519644,31.9362545,107.0689976,41.09453817,91.42486601,44.76928153,-9999,13.96889958,-9999,22.95931684,-9999,31.9362545,-9999,41.09453817,-9999,44.76928153,47.3953794,13.96889958,82.93881345,22.95931684,101.5384626,31.9362545,82.56031968,41.09453817,55.21549059,44.76928153,318.0091769,-9999,314.8608126,64.40488585,-9999,83.91049147,70.72658078,-9999,93.29686485,37.6565491,-9999,30.72950748,-2.171891903,0.13830497,-0.001339598,0.042477505,"evergreen","nontropical","perennial","C3","TeNE",1.565935534,51.62180877
"132","Pinus","nigra","A",3,20,6.925,0.1192,0.017212996,0.032,1.132,1.33,47.56,"35.375",6.925,0.1192,0.017212996,0.032,1.132,1.33,47.56,"35.375",31.32191492,27263.38187,-9999,-9999,-9999,-9999,50.85936804,14660.11155,631.6080337,0.979013621,0.142731783,-0.0016022,-9999,-9999,-9999,2.675567642,0.100372563,-0.001828135,9.942190723,-9999,2.513486085,0.283273794,-9999,0.095255423,11.93235851,13.96694792,49.1860896,23.03971203,35.79759266,32.03016193,56.26449253,41.05512502,73.06748111,46.47318708,-9999,13.96694792,-9999,23.03971203,-9999,32.03016193,-9999,41.05512502,-9999,46.47318708,43.94899664,13.96694792,47.4793016,23.03971203,60.62244664,32.03016193,43.97398424,41.05512502,27.90517108,46.47318708,-9999,-9999,316.982123,33.73698806,-9999,52.73422759,34.67203513,-9999,56.95704321,44.5424478,-9999,27.45217507,1.247637012,-0.13140502,0.002820716,0.185455859,"evergreen","nontropical","perennial","C3","TeNE",0.759921023,23.29284551
"133","Pinus","nigra","A",1,25,5.978,0.0973,0.016276347,0.028,0.716,1.82,47.04,"25.57142857",5.978,0.0973,0.016276347,0.028,0.716,1.82,47.04,"25.57142857",-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.665747663,0.144803634,-0.001462724,0.024554754,"evergreen","nontropical","perennial","C3","TeNE",2.829615173,49.49793619
"134","Pinus","nigra","A",2,25,6.014,0.0971,0.01614566,0.04,1.021,1.87,47.38,"25.525",6.014,0.0971,0.01614566,0.04,1.021,1.87,47.38,"25.525",49.24348061,45693.78646,626.0064383,-9999,-9999,-9999,82.64338873,32606.63633,636.557876,1.64293312,0.131083962,-0.001379836,-9999,-9999,-9999,2.279163319,0.151609754,-0.002394936,5.595986917,-9999,4.458837667,0.044302802,-9999,0.01541765,24.48914534,13.78561379,48.8084837,22.9471305,87.5484396,31.95799285,102.6381998,40.90334408,117.2732355,42.59140044,-9999,13.78561379,-9999,22.9471305,-9999,31.95799285,-9999,40.90334408,-9999,42.59140044,50.30908085,13.78561379,88.50108846,22.9471305,109.5661661,31.95799285,85.79851878,40.90334408,81.88030846,42.59140044,320.7469747,-9999,314.9911926,55.66506398,-9999,89.71379271,57.83732666,-9999,96.79277305,47.4998172,-9999,31.65215507,-1.568553378,0.130984112,-0.001151987,0.017335467,"evergreen","nontropical","perennial","C3","TeNE",2.680645138,56.85138034
"135","Pinus","nigra","A",3,25,3.743,0.0693,0.018514561,0.041,1.014,1.87,46.74,"24.73170732",3.743,0.0693,0.018514561,0.041,1.014,1.87,46.74,"24.73170732",59.52433671,42924.11144,619.8688034,-9999,-9999,-9999,108.5195808,32617.82546,635.5023627,2.139465116,0.109509007,-0.001017434,-9999,-9999,-9999,2.470358698,0.157905298,-0.002495435,1.510268611,-9999,7.810818427,0.020686823,-9999,0.026931845,32.59534014,14.0013179,60.16643271,23.02992806,100.4747542,32.04575539,141.1868914,41.04645509,147.3757284,45.45298591,-9999,14.0013179,-9999,23.02992806,-9999,32.04575539,-9999,41.04645509,-9999,45.45298591,67.02115715,14.0013179,114.8845685,23.02992806,149.6974364,32.04575539,113.5083467,41.04645509,89.43482547,45.45298591,323.8358551,-9999,315.5160323,66.84739021,-9999,117.9010748,69.49774456,-9999,128.8107556,53.81629215,-9999,31.6388331,-0.215945194,-0.0117963,0.001182907,0.153888308,"evergreen","nontropical","perennial","C3","TeNE",1.256668333,4.986149433
"136","Pinus","nigra","A",1,30,7.682,0.0772,0.010049466,0.032,0.78,1.9,45.83,"24.375",7.682,0.0772,0.010049466,0.032,0.78,1.9,45.83,"24.375",8.774049879,64734.61764,635.7872863,-9999,-9999,-9999,15.97669747,31182.7532,635.8234415,-0.403148517,0.165478052,-0.002069808,-9999,-9999,-9999,0.476811916,0.169177513,-0.002778938,2.63949325,-9999,1.646344521,0.190366129,-9999,0.142756475,4.799006731,14.01718418,8.925792591,22.96982237,15.56452687,31.9855938,25.2089195,41.03936914,13.82443798,44.25489015,-9999,14.01718418,-9999,22.96982237,-9999,31.9855938,-9999,41.03936914,-9999,44.25489015,10.37002994,14.01718418,16.95397031,22.96982237,20.1590795,31.9855938,19.86921425,41.03936914,10.40312035,44.25489015,316.5516562,-9999,315.3143098,10.40210586,-9999,17.2861446,11.4750239,-9999,19.48049491,39.97425321,-9999,30.43924229,-2.903089625,0.138508053,-0.001331919,0.066625999,"evergreen","nontropical","perennial","C3","TeNE",0.761216488,51.99568568
